semana,pdv,produto,quantidade
2,7232914301408434886,8275181357437864705,56
2,2494522405477354268,8275181357437864705,48
2,3319557383110367055,1201594281387648185,60
2,3455493446343946747,8211643118619585816,35
2,4896492275642441587,3425590649277406409,58
2,5208492210525306728,5474460683042756805,60
2,7063715670141657234,262955939549258107,37
2,7768046417722771772,1657665165780983454,19
2,8751719047874739407,3894706280449257667,61
2,4229769437085293863,4040509988492387426,86
2,6812061841125848944,1201594281387648185,20
2,139216559276915056,1201594281387648185,60
2,2938119085319755040,3894706280449257667,88
2,2996423412583906652,8352471677482341950,17
2,3755785999346893831,8275181357437864705,26
2,4729867006589341867,1860061817666925715,10
2,2904283814836480430,6641579232767647477,6
2,5269757182493118473,3965996009832298069,23
2,1837077422762430107,8080567452120095383,32
2,4482116883307673857,4040509988492387426,26
2,8646258721275401690,845701350237922001,6
2,9192144055751951913,4040509988492387426,48
2,2970538398854092260,7852170368684115755,19
2,3739548464654416065,3894706280449257667,52
2,3927765222595427577,4040509988492387426,20
2,6453221549446172241,1201594281387648185,67
2,7608555946617382025,8275181357437864705,48
2,8717803980324139403,8275181357437864705,52
2,6520844300531097865,3894706280449257667,17
2,8930678118909070741,4040509988492387426,58
2,1145994844511865085,1355221146658254593,15
2,3204547530602433786,576514643033029430,38
2,3623727529465779119,500478784353013717,46
2,4304226119364518876,1657665165780983454,64
2,4882947442884300565,1355221146658254593,85
2,6870257219742480346,4040509988492387426,36
2,7200116106667687476,1201594281387648185,79
2,7912552351930256958,4258363668933662624,19
2,8477022261812008893,500478784353013717,83
2,8846165863552099282,6641579232767647477,14
2,2760018522154709469,4040509988492387426,10
2,2938119085319755040,576514643033029430,20
2,7037723815631422527,8080567452120095383,56
2,7834637340449746087,4822827148060047024,61
2,8205714931510262781,5418855670645487653,20
2,6491855528940268514,2097372625156623809,75
2,2996423412583906652,1860061817666925715,39
2,4613207742168502368,1860061817666925715,14
2,533943243066695925,4040509988492387426,49
2,5888847043684977959,4040509988492387426,52
2,7684547641873015407,4040509988492387426,34
2,5011105216929664738,6641579232767647477,17
2,6205723410736861336,8352471677482341950,49
2,6337402841339348330,3894706280449257667,46
2,2760018522154709469,576514643033029430,15
2,3161776390033450886,8352471677482341950,9
2,5226403828926175217,1657665165780983454,58
2,6169353630198925368,3965996009832298069,28
2,2256637546529260612,4040509988492387426,57
2,3696870407599981630,8352471677482341950,69
2,4678738377405217354,1860061817666925715,19
2,6384092036002031684,4623814317972718932,19
2,8846165863552099282,3894706280449257667,39
2,6282183656406975806,6641579232767647477,14
2,1540598699689235854,4040509988492387426,28
2,2295113358818942635,4623814317972718932,57
2,338592148842312906,9158358945329890575,57
2,3754117534411021948,4040509988492387426,39
2,4251562542243119319,3965996009832298069,57
2,6058897180184003028,1860061817666925715,36
2,6311464454162262358,6542133380128408096,49
2,8916067949199760301,8352471677482341950,36
2,2320860250200437518,8352471677482341950,9
2,8343665559185623753,8352471677482341950,17
2,8013388576844383119,4040509988492387426,32
2,8870057469020504357,5418855670645487653,10
2,1340525425503310227,2974409578000144688,56
2,3249457150879372837,9145542970994664509,19
2,4688592854110074025,3894706280449257667,5
2,1292524524061054885,4353552881410365573,22
2,4137024275581964324,4040509988492387426,14
2,7498160905158568375,1860061817666925715,57
2,2929686896786636041,3894706280449257667,25
2,3521213015005837487,4040509988492387426,39
2,4025341753110265301,1860061817666925715,93
2,4304226119364518876,500478784353013717,38
2,804051693189686624,8275181357437864705,42
2,989430645247912212,4040509988492387426,28
2,3462134966385778158,3894706280449257667,25
2,3982753027452416751,8275181357437864705,25
2,39924379976656435,6641579232767647477,9
2,4008792485040487046,1860061817666925715,28
2,6282183656406975806,4040509988492387426,20
2,1320993462088964047,500478784353013717,49
2,3400927100534163363,1860061817666925715,5
2,4415972179184163865,4040509988492387426,52
2,1703234904027428982,3894706280449257667,25
2,3130668981498065153,4240185897530825786,41
2,320309252382737243,4240185897530825786,37
2,4882947442884300565,4697204510956344244,24
2,5420232849866774947,9148621948239764492,36
2,817773516666772467,3894706280449257667,52
2,2866379461020353700,8899583048247637290,10
2,8996107539832576118,8352471677482341950,48
2,3130668981498065153,1201594281387648185,20
2,3484937954314472580,4040509988492387426,14
2,411715466246421056,1657665165780983454,47
2,8262661143692111712,8352471677482341950,25
2,1052746582799504067,4240185897530825786,38
2,7051589925619347861,1657665165780983454,15
2,8605830331633300773,6641579232767647477,12
2,7542707299572856789,1201594281387648185,102
2,8782754052316133836,576514643033029430,12
2,1194636340739726889,8174625658473329985,26
2,1819829277944718477,576514643033029430,19
2,2760018522154709469,1860061817666925715,10
2,2764054896418619542,6641579232767647477,12
2,4003964282058636604,1657665165780983454,12
2,4652855229262517609,7288954136225478823,12
2,5621868658685539120,1860061817666925715,25
2,8812910185714722262,4040509988492387426,38
2,3811670404302829416,4040509988492387426,37
2,5816341378876527093,1860061817666925715,28
2,6812061841125848944,6641579232767647477,14
2,6836341955733512176,3894706280449257667,19
2,7423792273532575047,1860061817666925715,22
2,3821939907103062063,4040509988492387426,14
2,8646258721275401690,3894706280449257667,26
2,5220925095307024437,4040509988492387426,17
2,3359726780040964258,8352471677482341950,43
2,6677627178523387517,1657665165780983454,33
2,8911840341127350369,8352471677482341950,90
2,1448772185104137932,4040509988492387426,102
2,1493244414183181280,4240185897530825786,48
2,5028434904861756785,500478784353013717,28
2,7389100204865028460,4098058333001424920,50
2,8870057469020504357,1201594281387648185,102
2,1619459682248298375,1201594281387648185,38
2,2957707029501802639,1201594281387648185,0
2,4541912085597745288,8899583048247637290,57
2,611363889182467783,4623814317972718932,16
2,6932721036142284356,6641579232767647477,13
2,9167915875564003039,1657665165780983454,95
2,3422009410228487216,9148621948239764492,11
2,6465996985251558590,4040509988492387426,59
2,1398041937564547530,500478784353013717,24
2,149516253712383829,4040509988492387426,20
2,1554241449722638395,8352471677482341950,28
2,1604470660851767741,8352471677482341950,47
2,2769047624841228049,1860061817666925715,46
2,3295647493349874508,8080567452120095383,12
2,338592148842312906,8625590539951587748,17
2,4025341753110265301,4040509988492387426,21
2,5793943818689472002,4040509988492387426,34
2,5884345059547268214,4040509988492387426,39
2,7507925677963248435,4040509988492387426,83
2,7958187340444949850,1436214811640780336,24
2,8322211107317484688,7750675342657152455,66
2,1635200419659620786,8352471677482341950,45
2,8484980400903988433,500478784353013717,37
2,3922714869818518238,4040509988492387426,7
2,4646073438292416240,4240185897530825786,41
2,6933799757763285481,7852170368684115755,10
2,6952882207728590459,8899583048247637290,15
2,7670001217923452582,8352471677482341950,14
2,8846165863552099282,500478784353013717,32
2,1116765688108556050,576514643033029430,12
2,1841433803123296267,7852170368684115755,20
2,3788165798747794145,7196360456326107781,49
2,7694303669712579264,7196360456326107781,49
2,8260295087714776512,6641579232767647477,14
2,1991570509503070331,1657665165780983454,57
2,3462134966385778158,8352471677482341950,11
2,4678738377405217354,4040509988492387426,41
2,5160135875716688597,4040509988492387426,34
2,6224787831074724693,9158358945329890575,23
2,8711872318340092786,4040509988492387426,8
2,2212298273303379303,1860061817666925715,49
2,606715779524125311,4040509988492387426,35
2,6871262185762952316,289143327884191523,25
2,3448702522036571896,289143327884191523,78
2,6613278134155561718,289143327884191523,20
2,8024842647464531559,576514643033029430,52
2,1241371684259065914,4040509988492387426,7
2,1518889904060916051,1860061817666925715,98
2,4823777315420746605,8193331607510333882,10
2,5543724297181732550,1860061817666925715,14
2,5815366861638775363,4040509988492387426,20
2,6798713085169683814,8275181357437864705,31
2,9167915875564003039,1860061817666925715,20
2,6149348140703546695,3262679882836704514,17
2,3706744669661037317,1860061817666925715,19
2,5269449560481181605,8352471677482341950,17
2,845764995507547023,8275181357437864705,57
2,207177751226006775,8275181357437864705,22
2,2138472118451183696,8899583048247637290,22
2,2258893540018308857,5615873819927702017,0
2,6825966060938407713,8275181357437864705,20
2,7507925677963248435,3894706280449257667,33
2,4067606261221511699,500478784353013717,0
2,8013388576844383119,576514643033029430,41
2,1199362321606248094,1860061817666925715,12
2,2393447777004015984,8352471677482341950,28
2,2680672025897234898,1355221146658254593,20
2,3609173843105135562,3894706280449257667,13
2,4228515231667654608,6024294450267683709,23
2,4455974342024084060,576514643033029430,32
2,7844783906025124638,8899583048247637290,19
2,8943263231576306163,4040509988492387426,19
2,2606628443648922300,3819962335632490732,89
2,3247960108363031605,576514643033029430,5
2,6628748337642974290,1355221146658254593,28
2,7811452652145895401,3894706280449257667,13
2,7967818810773194700,4413822679491157923,55
2,1225904178990197216,8275181357437864705,40
2,1709953168291425827,1860061817666925715,20
2,2078174147490973929,4040509988492387426,14
2,2494522405477354268,1394381856358939027,13
2,5450506176072583356,4040509988492387426,12
2,6808153603841842849,500478784353013717,30
2,1139538323933610502,4040509988492387426,14
2,1493244414183181280,8899583048247637290,14
2,2411861496046206712,1860061817666925715,58
2,377521971156919048,500478784353013717,30
2,4262709845140259344,8275181357437864705,56
2,8943263231576306163,3894706280449257667,6
2,9085923777029799500,4040509988492387426,55
2,2837106258883844645,8352471677482341950,56
2,2295113358818942635,1288112997726060694,55
2,3056416703916194990,8275181357437864705,52
2,4680048257876810821,8352471677482341950,19
2,5226403828926175217,576514643033029430,26
2,7535235951675607466,6300982185131431672,12
2,7879167017505156652,3894706280449257667,24
2,3104866891736103822,500478784353013717,6
2,4251562542243119319,1120490062981954254,40
2,5549566748279415296,1657665165780983454,8
2,1254967754125631156,5418855670645487653,39
2,1641434358579930238,3262679882836704514,27
2,4093752321921385451,3894706280449257667,26
2,4415972179184163865,9158358945329890575,16
2,631863293274068292,1029370090212151375,88
2,2015648714931843883,1860061817666925715,14
2,2320860250200437518,4040509988492387426,61
2,3394928246707138873,4040509988492387426,13
2,4944860289835838479,4040509988492387426,8
2,5233510753216028788,1860061817666925715,75
2,8943263231576306163,576514643033029430,19
2,208659243462913912,1657665165780983454,19
2,2769047624841228049,3894706280449257667,10
2,5719498801855546931,3894706280449257667,41
2,6181830888916953162,4240185897530825786,48
2,6808153603841842849,1657665165780983454,28
2,7195906766187577140,3570701191371602425,48
2,7633310319906740152,1029370090212151375,14
2,902726232168157121,4413822679491157923,43
2,2230920480935312210,6641579232767647477,13
2,2468562643992850536,4240185897530825786,47
2,4415433687387481418,8899583048247637290,18
2,9167327556235094748,7852170368684115755,14
2,2730864765516700375,7029448080469668619,52
2,3919849924861076801,8080567452120095383,47
2,4358496217926250439,8080567452120095383,47
2,5064218529786421775,3894706280449257667,21
2,7230603137481735760,8899583048247637290,12
2,8119626843894319954,3894706280449257667,13
2,8300521596900285165,5651843195400159629,12
2,9108360304835614422,8352471677482341950,52
2,1052746582799504067,6641579232767647477,7
2,2426830130918121783,8352471677482341950,21
2,2615389183782675154,4040509988492387426,35
2,5361546832813407232,576514643033029430,20
2,6932721036142284356,3894706280449257667,10
2,8200812271857681753,4040509988492387426,13
2,2760018522154709469,6641579232767647477,14
2,414361946325331314,4040509988492387426,5
2,5011105216929664738,8352471677482341950,36
2,541000079711085607,7196360456326107781,44
2,6291772904293663056,7196360456326107781,44
2,770093071033905553,8899583048247637290,20
2,7827116059914314646,7196360456326107781,44
2,4276730219700358295,7852170368684115755,14
2,4754449945466055428,1155871899594394627,5
2,7005337641327855619,6641579232767647477,12
2,3195891211584087373,4040509988492387426,20
2,3420519152257493252,4040509988492387426,8
2,3855379009918138509,8899583048247637290,15
2,4251562542243119319,1657665165780983454,57
2,4459902779368286610,8352471677482341950,49
2,8819406300700079604,8352471677482341950,25
2,4795466737803575761,8899583048247637290,31
2,5621761294487771160,8275181357437864705,42
2,6406468940538692387,8275181357437864705,37
2,7426937861981866476,500478784353013717,23
2,8802739067796591528,8899583048247637290,12
2,1442854005591270821,8899583048247637290,15
2,4150739851000070452,8275181357437864705,27
2,5324670569163540139,5418855670645487653,20
2,7967818810773194700,6641579232767647477,26
2,8819406300700079604,3894706280449257667,26
2,2158300331904830690,4040509988492387426,20
2,2253388937638480168,8899583048247637290,10
2,338592148842312906,3894706280449257667,32
2,3405729623078073053,6460346985239545790,43
2,4123537788074267666,1860061817666925715,60
2,533943243066695925,8352471677482341950,26
2,6871262185762952316,3965996009832298069,41
2,3927765222595427577,8352471677482341950,6
2,899294502881974083,8275181357437864705,15
2,2480104095415436360,6641579232767647477,13
2,5064218529786421775,576514643033029430,26
2,5233643330596220893,9158358945329890575,11
2,8041122926100934952,1152772499033912340,14
2,839794474806150536,6641579232767647477,23
2,1646850660385910062,4040509988492387426,24
2,181206689974119927,4040509988492387426,17
2,3266508836797762409,1860061817666925715,13
2,3706744669661037317,4040509988492387426,14
2,4613207742168502368,576514643033029430,38
2,2929686896786636041,8352471677482341950,24
2,3138503789686352105,6641579232767647477,9
2,5543724297181732550,8352471677482341950,17
2,6285394768621227845,500478784353013717,20
2,7090727731047632362,2974409578000144688,32
2,7233516210528976925,2394950933694010774,55
2,7700921084349540675,1690125846152117227,23
2,7755754405730896290,9158358945329890575,43
2,7899036535976911447,8352471677482341950,39
2,7971634684697537248,1657665165780983454,54
2,865971234381826925,1355221146658254593,16
2,2013221250438440493,9158358945329890575,14
2,2957707029501802639,8899583048247637290,19
2,4286801751765230160,4623814317972718932,39
2,6526496014586251161,1860061817666925715,15
2,6797187511930088139,1410159637634455529,61
2,7724768451416611133,3894706280449257667,45
2,1057223373529991552,8275181357437864705,84
2,1474309873477514622,8899583048247637290,7
2,1919871826352739660,4040509988492387426,10
2,5269757182493118473,1201594281387648185,28
2,7670001217923452582,576514643033029430,19
2,8450084207996445924,1120490062981954254,31
2,1116765688108556050,1085687032950723886,7
2,5327655802610287100,8352471677482341950,49
2,7337100614809309511,3894706280449257667,5
2,7822406995862216207,7288954136225478823,10
2,8732425569704638802,8352471677482341950,9
2,1608871311083166607,289143327884191523,22
2,2031284975637552054,4040509988492387426,20
2,804051693189686624,8899583048247637290,13
2,1297251086733897492,8352471677482341950,26
2,2430132255826117411,7852170368684115755,13
2,2764054896418619542,3894706280449257667,9
2,7136266356109932480,1657665165780983454,15
2,1094191475886231615,1201594281387648185,44
2,1326754154636276021,1355221146658254593,19
2,1618810898747266867,4040509988492387426,73
2,2063190185278967004,3894706280449257667,12
2,2332542646562297780,8352471677482341950,30
2,3025867614395044464,2804507621844128621,41
2,3266508836797762409,4040509988492387426,62
2,3911587763231013509,1860061817666925715,61
2,5520915051274551300,8899583048247637290,48
2,5995253212883348485,1657665165780983454,23
2,6604195002006334978,8275181357437864705,52
2,6740626854385142937,7871778702535050683,29
2,6797187511930088139,8352471677482341950,24
2,6860158791337248832,8899583048247637290,29
2,7507354139259900311,8352471677482341950,36
2,788250195309740950,4240185897530825786,74
2,8277069645128751773,4040509988492387426,8
2,9001708193410052645,4353552881410365573,20
2,902726232168157121,1201594281387648185,19
2,9213342032131665232,8352471677482341950,13
2,992697244785630098,500478784353013717,46
2,9118551742487348881,8352471677482341950,67
2,1646850660385910062,289143327884191523,26
2,734608163756663054,3262679882836704514,17
2,7434595024819293942,8899583048247637290,14
2,2480464766685868354,576514643033029430,22
2,3622722776723421152,3262679882836704514,31
2,4008792485040487046,8352471677482341950,17
2,4688592854110074025,4040509988492387426,7
2,6271652755954482392,9158358945329890575,26
2,7257203588675499507,1860061817666925715,12
2,7700921084349540675,576514643033029430,52
2,7843266455222899698,1860061817666925715,21
2,8112176764066043656,1120490062981954254,71
2,8229749987863743644,500478784353013717,25
2,8863617809199855777,3894706280449257667,25
2,149516253712383829,8352471677482341950,17
2,6793608735901366646,1860061817666925715,32
2,7345953855619880333,4185167139567650659,9
2,7894255152223404760,8352471677482341950,25
2,2788846207558964037,8899583048247637290,7
2,4304226119364518876,1355221146658254593,15
2,4833464193703256586,3262679882836704514,10
2,4906176045522851690,1860061817666925715,34
2,6625536461243328558,5418855670645487653,16
2,6687748275393958199,1288112997726060694,20
2,7066956068953379436,500478784353013717,70
2,1937825782887902772,4185167139567650659,25
2,2480032851555528940,8899583048247637290,19
2,7633310319906740152,4040509988492387426,41
2,7915962873975917933,4040509988492387426,46
2,2204965430669363375,2974409578000144688,32
2,3051739612471548785,7852170368684115755,15
2,3818680290396843955,867840300045715287,12
2,3903066818989883607,1365593048279029595,57
2,3962013785350725231,2757094072360853650,47
2,4026917615102902698,4353552881410365573,28
2,4301728583371672533,2974409578000144688,23
2,516542143875498628,2974409578000144688,45
2,6486584812874845428,7852170368684115755,14
2,7600688982069076698,6641579232767647477,20
2,8205714931510262781,6641579232767647477,43
2,903417815957180112,7196360456326107781,51
2,9164830066240258668,2974409578000144688,12
2,1116765688108556050,3894706280449257667,8
2,1606560318620796683,1860061817666925715,9
2,1646589118652848619,4040509988492387426,41
2,2788846207558964037,8275181357437864705,40
2,4080006672554896350,3894706280449257667,14
2,5371080152790755495,4040509988492387426,34
2,5912781565529639748,4040509988492387426,14
2,6067948396569964814,4040509988492387426,14
2,6245393518929939606,4040509988492387426,14
2,826295652279312225,8724549927579667984,5
2,8732425569704638802,4040509988492387426,29
2,1452084132703368034,4040509988492387426,57
2,1604470660851767741,8275181357437864705,35
2,5269757182493118473,8899583048247637290,30
2,5622532448677160941,576514643033029430,14
2,6776847618623910343,5418855670645487653,12
2,8475667625973238850,1860061817666925715,17
2,2711121035626683885,1152772499033912340,10
2,4003964282058636604,7629138479184041110,26
2,5225103062996478129,500478784353013717,16
2,5728914890127012881,8899583048247637290,25
2,6972022730498235358,8275181357437864705,41
2,1027356552181929439,8743896666094547331,6
2,121769410385645277,8899583048247637290,30
2,22706562021289703,1201594281387648185,32
2,2523929761947991194,8352471677482341950,36
2,3839947954327281257,500478784353013717,19
2,415177449646495587,576514643033029430,26
2,6337402841339348330,959317400596387314,15
2,7026149454695303789,7871778702535050683,14
2,7271311491578862257,7852170368684115755,29
2,8762168948407201053,1152772499033912340,14
2,9015640764902629327,3965996009832298069,41
2,4003964282058636604,2804507621844128621,24
2,5591906130315888784,1657665165780983454,13
2,1709953168291425827,6641579232767647477,20
2,2253388937638480168,6641579232767647477,9
2,2480104095415436360,1201594281387648185,77
2,3142852587817390729,1657665165780983454,13
2,377521971156919048,4040509988492387426,41
2,4170530923577067951,1355221146658254593,17
2,7645889887284064521,3965996009832298069,52
2,8782754052316133836,6641579232767647477,15
2,5693268287100095482,8899583048247637290,20
2,3035301762545750973,1860061817666925715,19
2,3512249967289884947,1860061817666925715,14
2,6820987963506963344,3894706280449257667,13
2,8762168948407201053,3262679882836704514,7
2,950812733531788017,1201594281387648185,38
2,161742217016860896,1355221146658254593,12
2,2063190185278967004,576514643033029430,13
2,3184339787847739443,4040509988492387426,34
2,3754117534411021948,1860061817666925715,13
2,6411962660003407518,576514643033029430,41
2,6639904894460506501,8352471677482341950,28
2,6820987963506963344,4040509988492387426,14
2,6854478594921624030,500478784353013717,28
2,7261047694428751812,4040509988492387426,36
2,7899036535976911447,4040509988492387426,84
2,7967818810773194700,1201594281387648185,8
2,875159773779203214,7852170368684115755,28
2,8784225454804525789,6641579232767647477,8
2,6512986039352109433,1009179103632945474,38
2,1354360358188849290,1657665165780983454,16
2,1526198223454358577,4040509988492387426,10
2,5077327874228029971,542758314702436663,12
2,7657504067917486322,1657665165780983454,20
2,4024223885899855096,6641579232767647477,10
2,5255418450078572666,6641579232767647477,19
2,5381502526589980672,7029448080469668619,0
2,6646461804955104190,4040509988492387426,28
2,8112176764066043656,8899583048247637290,20
2,8277069645128751773,3894706280449257667,30
2,8895617283126790855,8899583048247637290,10
2,1709953168291425827,8352471677482341950,17
2,313456764942796370,289143327884191523,37
2,3188906461264284944,1657665165780983454,6
2,796188183634531877,1657665165780983454,14
2,1057921504644721385,4040509988492387426,0
2,2365390987240841700,1394381856358939027,25
2,2752919715342102401,1029370090212151375,14
2,2752919715342102401,1355221146658254593,19
2,2752919715342102401,3262679882836704514,43
2,3199541173567215272,7730272064650711761,48
2,4115096825473912818,1657665165780983454,19
2,4821556375036289509,1657665165780983454,34
2,483191359921027090,289143327884191523,19
2,4919303698115372961,1860061817666925715,0
2,6337402841339348330,1657665165780983454,21
2,6337402841339348330,7629138479184041110,33
2,7645889887284064521,1657665165780983454,54
2,7809058247151293522,1355221146658254593,19
2,985167005921423952,8899583048247637290,11
2,1474309873477514622,8352471677482341950,25
2,2468562643992850536,6641579232767647477,17
2,4549256129972885670,8899583048247637290,11
2,7803689727198037569,4040509988492387426,14
2,8784225454804525789,8275181357437864705,41
2,1052746582799504067,1201594281387648185,4
2,1619459682248298375,4240185897530825786,39
2,2276824394430898319,500478784353013717,41
2,2730864765516700375,542758314702436663,71
2,4080006672554896350,1657665165780983454,14
2,4747520491739840123,1355221146658254593,20
2,4971672655498212051,1657665165780983454,16
2,6084730230362110586,1657665165780983454,16
2,6181830888916953162,1201594281387648185,46
2,6651971338504171012,1657665165780983454,14
2,7178660387231298811,3262679882836704514,8
2,8484980400903988433,1355221146658254593,4
2,8782754052316133836,2525510189893188235,12
2,8836527860753710071,8174625658473329985,15
2,9149111791124388609,4623814317972718932,34
2,9167327556235094748,839059468320658528,10
2,1082484277848519785,4040509988492387426,34
2,1906255261900923974,4040509988492387426,48
2,3204547530602433786,6641579232767647477,10
2,3699409303667791145,4040509988492387426,27
2,3870372730817165156,1860061817666925715,9
2,4262709845140259344,6641579232767647477,14
2,5060397210757083867,4040509988492387426,48
2,6952882207728590459,3262679882836704514,7
2,8412840098009687210,4040509988492387426,13
2,9213342032131665232,1860061817666925715,58
2,2212298273303379303,8352471677482341950,74
2,4169809790334299505,4040509988492387426,29
2,7434595024819293942,8275181357437864705,27
2,78885588287754244,4040509988492387426,20
2,8169110081307365069,3894706280449257667,4
2,7612244650266891682,289143327884191523,8
2,1027356552181929439,8899583048247637290,7
2,3462134966385778158,1860061817666925715,8
2,3560066852804012122,4040509988492387426,29
2,6330867882541071944,5418855670645487653,16
2,839794474806150536,4353552881410365573,20
2,8819406300700079604,500478784353013717,16
2,977866030640085189,4040509988492387426,26
2,2346366342143484929,4040509988492387426,37
2,2494522405477354268,8352471677482341950,28
2,2613209278244511262,1394381856358939027,24
2,2724719784945463877,5418855670645487653,34
2,6932721036142284356,8352471677482341950,28
2,7086299908677270822,6641579232767647477,28
2,7178660387231298811,4098058333001424920,10
2,1868301113490409828,4623814317972718932,11
2,2063190185278967004,4040509988492387426,16
2,2752919715342102401,8625590539951587748,15
2,3677146700662510617,1657665165780983454,47
2,6148955987920669118,3894706280449257667,29
2,6523918975347167526,8899583048247637290,24
2,6975918725184831366,4040509988492387426,6
2,7048491042919068521,8352471677482341950,9
2,7097321920319688313,8352471677482341950,59
2,7156086745182654866,1860061817666925715,58
2,9166806434271779264,3894706280449257667,35
2,208528949793432486,576514643033029430,12
2,3379225747158266928,1657665165780983454,11
2,6057234785896395093,959317400596387314,19
2,6401802914646265705,500478784353013717,24
2,6687405876856118800,500478784353013717,14
2,7705532821353927606,500478784353013717,25
2,7996101475455489895,1860061817666925715,51
2,916047741498554538,4040509988492387426,13
2,94020709679960478,4040509988492387426,20
2,1152188492140896637,8275181357437864705,41
2,1418537202286267187,4623814317972718932,10
2,6192856221604040151,3894706280449257667,32
2,7724768451416611133,576514643033029430,15
2,7843266455222899698,8352471677482341950,9
2,2219758471001271111,5418855670645487653,29
2,251648169737385071,4040509988492387426,10
2,2929686896786636041,6641579232767647477,26
2,4765798582438088403,4040509988492387426,20
3,6788142747972963758,1510745108909725123,58
3,4829978708755303356,3620674245436818138,62
3,3152314521778346994,5615873819927702017,36
3,2805811841339384135,1380288516179470221,92
3,7059328007645110932,7288954136225478823,10
3,306604626036516134,5237747548711424858,12
3,4675693014052462677,8080567452120095383,76
3,5077327874228029971,4439123428195264029,94
3,4397308740234843852,8352471677482341950,216
3,8294871217390043140,4697204510956344244,101
3,34847677619790186,7723484071811439958,12
3,9215587796775433247,4040509988492387426,98
3,7719858014634884431,9145542970994664509,55
3,4800750325225351111,1201594281387648185,26
3,8107898690947763058,4040509988492387426,92
3,2752919715342102401,500478784353013717,139
3,4743958978514550580,1201594281387648185,38
3,5835398220478400992,3212701144500706568,17
3,6337402841339348330,4040509988492387426,98
3,199752024806356018,8080567452120095383,21
3,1722874428581033934,7723484071811439958,12
3,9167915875564003039,4040509988492387426,41
3,3958233000542651382,8352471677482341950,0
3,3563746435574440096,1690125846152117227,23
3,3149404500704696584,2110875768038469912,216
3,1991570509503070331,3620674245436818138,11
3,5370257333471528502,4240185897530825786,54
3,5315742781543431732,3968076782240786250,45
3,4886590186530426719,7431487353670755453,12
3,2586458140334313308,8080567452120095383,29
3,7535235951675607466,4822827148060047024,48
3,4304226119364518876,4040509988492387426,98
3,5155725950101564387,4240185897530825786,86
3,4440977747777161208,4040509988492387426,42
3,7912552351930256958,3894706280449257667,91
3,1779097047309660980,1201594281387648185,123
3,7375568833862695565,3212701144500706568,6
3,8782754052316133836,1860061817666925715,89
3,1053416366079642202,3894706280449257667,77
3,7912552351930256958,4040509988492387426,60
3,2015648714931843883,4040509988492387426,35
3,5381502526589980672,1586689322276564072,68
3,8758218561472407887,4040509988492387426,57
3,5481812168908256532,4040509988492387426,51
3,5077327874228029971,7029448080469668619,72
3,8782754052316133836,8352471677482341950,100
3,1613675031943900189,5237747548711424858,12
3,199752024806356018,5168467358507505407,56
3,7478671919770794303,1201594281387648185,83
3,8382326197887632813,4040509988492387426,67
3,3324333006057930867,3894706280449257667,25
3,2253388937638480168,1201594281387648185,39
3,541000079711085607,4240185897530825786,58
3,2996423412583906652,4040509988492387426,28
3,6812061841125848944,4240185897530825786,19
3,2961728766576743186,3894706280449257667,81
3,1082332438014605784,4040509988492387426,86
3,3286360717329668082,6504514533420270914,8
3,5551505227605992976,1201594281387648185,101
3,4896492275642441587,8211643118619585816,120
3,552705366911410497,4040509988492387426,58
3,905257515529411131,4040509988492387426,103
3,3958233000542651382,4872583472354874832,100
3,2510617452472083145,8352471677482341950,91
3,1452084132703368034,5854098638082429437,20
3,5411446648242387052,2974409578000144688,89
3,5463587465828288434,2974409578000144688,76
3,5573437061800564309,1201594281387648185,43
3,4378672538987561042,4040509988492387426,101
3,6513491741012474326,8275181357437864705,133
3,2430132255826117411,8743896666094547331,70
3,987046535235491893,5854098638082429437,46
3,5370257333471528502,1201594281387648185,46
3,7374593611701529027,4240185897530825786,58
3,5573437061800564309,4240185897530825786,48
3,5236933832266054076,2982836183234975951,23
3,3207340367111752221,4040509988492387426,111
3,3068744056662466131,4040509988492387426,108
3,8667737257688244200,1201594281387648185,58
3,2996423412583906652,3894706280449257667,25
3,4251562542243119319,1201594281387648185,79
3,8942735487300116050,3212701144500706568,8
3,8671347931271141255,4240185897530825786,89
3,9167915875564003039,8352471677482341950,9
3,4971672655498212051,4771520654859799078,12
3,8294871217390043140,5854098638082429437,23
3,906070645731736912,3894706280449257667,42
3,3911587763231013509,500478784353013717,105
3,6347081136908478660,4500561597898984528,12
3,5622532448677160941,4040509988492387426,129
3,4304226119364518876,3965996009832298069,86
3,6524198466227057511,500478784353013717,78
3,2711121035626683885,1201594281387648185,86
3,3114076303244676776,3894706280449257667,13
3,5543724297181732550,4040509988492387426,44
3,1358792977874154306,8352471677482341950,123
3,541000079711085607,8352471677482341950,123
3,7797441953885707122,6358540306810996363,95
3,5897632903511352674,1201594281387648185,123
3,7485443215246301632,4040509988492387426,86
3,4800750325225351111,4240185897530825786,20
3,4304226119364518876,576514643033029430,78
3,338592148842312906,500478784353013717,78
3,3321342852151403358,4040509988492387426,85
3,794821767112175874,3894706280449257667,26
3,1358792977874154306,4240185897530825786,86
3,5621868658685539120,4040509988492387426,55
3,906070645731736912,4040509988492387426,114
3,5584154793255108378,4040509988492387426,10
3,4090329241771142293,4040509988492387426,20
3,6282183656406975806,8352471677482341950,3
3,8719540562711460708,8080567452120095383,74
3,2904283814836480430,1201594281387648185,27
3,8162135631894739198,8352471677482341950,108
3,67710118012404804,4872583472354874832,103
